term_str,PC0,PC1,PC2,PC3,PC4
naps,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
nasty,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
nation,-1.3866026995135076e-05,-2.253802623377149e-05,-3.135355783803537e-05,-1.0791163157893955e-05,9.698090599469093e-07
nations,-1.152494373660365e-05,-1.9819246287744665e-05,-2.8446480001631444e-05,-2.157864915206456e-05,-2.828283856885151e-05
nationwide,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
native,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
natural,-1.8028442873978854e-05,-3.701448939464621e-05,0.00011424401149495241,4.45458785717597e-06,-3.376403264827728e-05
nature,0.00014537646793536725,1.813409677762991e-05,-1.6272441385213938e-05,-2.254595631653433e-05,6.084772080376157e-06
naughty,-1.474628421054502e-05,-2.5120610145347e-05,-3.365104124018695e-05,-2.4601403307155664e-05,-2.7132393685338588e-05
nausicaa,-0.0001463341424505494,-0.00025273935744338477,-0.0004024766738250931,-0.00026535862969110605,-0.000742824861722294
navigate,0.00026958404360068357,6.658754481846307e-05,1.5864680906217585e-05,4.703955265262531e-06,-5.894113130308773e-07
navy,-3.964207277758784e-05,-6.788466407058753e-05,-8.698168896620818e-05,-7.649437700081295e-05,3.69328207454306e-06
nay,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
nazis,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
near,-2.863104291462899e-05,-4.999605022497169e-05,-5.31739275510503e-05,-7.954591455920435e-05,1.827768094103431e-05
nearby,-1.4520226621871752e-05,-2.7234203560508822e-05,2.8175565944014648e-05,-7.158614084660298e-06,-3.469959418702755e-05
nearing,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
nearly,0.00014772863688265907,2.079756381462963e-05,1.2132944275926663e-05,-2.1984025952382765e-05,7.017261669519155e-05
nearsighted,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
neat,-1.507832064839257e-05,-2.5615728300139748e-05,-3.0459106345023256e-05,-1.991499490589341e-05,3.929839688051879e-07
necessary,-1.0619159910808488e-05,-1.8291866711950444e-05,-2.2920831985617143e-05,-2.1575963515092448e-05,3.645570162246632e-06
necessity,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
nechan,-4.918887863359524e-05,-8.306672231708984e-05,-9.781920460285702e-05,-7.75934252406297e-05,9.19559213720224e-06
neck,-2.971121554293187e-05,-5.6057499315463246e-05,-9.760311760899221e-06,-9.147454678297931e-05,-9.937334606575415e-05
necklace,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
need,2.8610156595278406e-05,-1.9916537384592212e-05,2.216443539898561e-05,-9.503967184229008e-06,2.6153274580321616e-05
needed,-1.6671920362235724e-05,-2.9413779543427596e-05,-3.745913907767184e-05,-4.244253533430639e-05,1.3699291083239977e-05
needles,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
needless,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
needs,6.832593385329853e-05,-1.4951670668477134e-05,7.518709174847662e-05,-2.0842862286457408e-05,3.095708729956364e-05
negative,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
negotiated,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
neighborhood,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
neighboring,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
neighborlady,-9.087054360649962e-05,0.00026936276190924494,2.3540349416308355e-05,5.8534753981287895e-06,-8.025388520741435e-07
neither,-1.7204184219799612e-05,-3.0216851049936927e-05,-4.623930677848197e-05,3.3307166290537e-05,-1.9773399731257215e-05
nephew,-1.0095190687208893e-05,-1.696247018077402e-05,-2.1009193285040464e-05,-1.1946714745937499e-05,3.7526427472185993e-07
neptune,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
nerve,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
nervous,0.00014686299415294816,2.14061516549254e-05,-1.4670167265144967e-05,-1.0537507436789318e-05,2.765505602559853e-06
nervousness,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
nesan,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
nest,-3.996419978707917e-05,-7.098050534272895e-05,-0.00013335370785685954,0.0004089491208595195,-2.8992087236624923e-05
nests,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
net,-2.3982628957401547e-05,-3.83942260792814e-05,-5.6224958887326e-05,-6.0417356675469624e-05,1.591274499024311e-05
netherlands,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
netoreel,-4.630405736569085e-05,-8.326252216205257e-05,-0.0001732766999560675,0.0007393419689443126,2.8499438512500298e-05
never,-0.0,0.0,0.0,0.0,0.0
nevertheless,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
new,-5.83656010181709e-06,-1.085885663185054e-05,1.2678888949859766e-05,-1.3088218856619782e-05,2.1604773644207255e-05
newcomer,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
news,-6.573708397518767e-05,8.783606839023545e-05,-3.9790350262790374e-05,-5.505364230139367e-05,1.6528804006892423e-05
newspaper,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
newspapers,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
newt,-1.6535068763693436e-05,-3.240737221465142e-05,4.841738988194895e-05,-3.6871338579924785e-05,0.00022418563149831543
next,-6.645747362484452e-05,-6.3000536290941954e-06,-8.25926990488766e-05,-5.4731368202417435e-06,1.9393515201477033e-05
ngh,-0.0002680839050844128,-0.0005934776577456969,0.0028286898050021827,0.0003808493733070532,-0.0008235587221660843
nice,-0.0,0.0,0.0,0.0,0.0
nicely,-1.1876361317835143e-05,-1.959440491397145e-05,-2.7839564683578037e-05,-3.1097093471215276e-05,9.079571037693054e-06
nicer,-1.3516313335301455e-05,-2.347122170676966e-05,-2.5632080018989662e-05,-2.1613277643645184e-05,4.8063152938380925e-08
nichidai,-1.2297219658398232e-05,-2.0766680579271475e-05,-2.445480115071309e-05,-1.9398356310156513e-05,2.2988980343004523e-06
niece,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
night,-0.0,0.0,0.0,0.0,0.0
nightgown,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
nights,-1.302331408966606e-05,-2.3077653010486226e-05,-3.222574811609771e-05,-3.790659477413038e-05,-4.1022225733451904e-05
nighttime,-1.1284854417608704e-05,-1.9948278498566486e-05,-2.5163296570968253e-05,-2.073297783802796e-05,-5.6226497401323554e-06
nihon,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
niichan,-0.0003357568054036339,-0.0005375191651099589,-0.000787149424422591,-0.0008458429934566049,0.00022277842986341066
niisan,-2.3982628957401547e-05,-3.83942260792814e-05,-5.6224958887326e-05,-6.0417356675469624e-05,1.591274499024311e-05
ninetyyearold,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
nirvana,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
nisan,-1.2297219658398232e-05,-2.0766680579271475e-05,-2.445480115071309e-05,-1.9398356310156513e-05,2.2988980343004523e-06
nishinomiya,-5.995657239350582e-05,-9.598556519820658e-05,-0.00014056239721831957,-0.00015104339168867863,3.9781862475609334e-05
nnno,-1.0637321244643162e-05,-2.2270213414548852e-05,7.310979060368658e-05,1.978038104284252e-06,-2.0142887256128975e-05
no,-0.0,0.0,0.0,0.0,0.0
no2,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
nobility,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
noble,-9.970585100382773e-05,-0.00018223835324099682,-0.00028616632815220704,-0.00044321871594469936,-0.0007511599297625038
nobles,-3.496167990156509e-05,-6.394026792009854e-05,-0.00010092189138190876,-0.000157101595919699,-0.00027282290731026206
nobody,-8.014243594255741e-05,0.00013298355850991473,-7.053834925520598e-06,0.0001311204840078972,-2.713239167227151e-05
nods,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
noface,-6.614027505477883e-05,-0.00012962948885861565,0.0001936695595278105,-0.0001474853543197103,0.0008967425259933304
noise,-2.8337133659356806e-05,-4.7129032644996985e-05,-7.262535028381614e-05,1.5413290587086084e-05,-4.511087014507712e-06
noisy,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
non,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
nonchan,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
nonchemical,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
none,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
nonplussed,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
nonsense,0.00019775181900958416,2.9971222099337533e-05,3.064606935569712e-07,-2.5945040334008563e-05,4.836508892052392e-05
noo,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
noon,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
nooo,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
nope,-2.0045793682130043e-05,-3.475507894147347e-05,-4.565133938242171e-05,-5.0414814266659235e-05,-4.774888408768842e-05
nor,-1.618111036599523e-05,-2.8388466134652826e-05,-4.242593580351494e-05,8.107309329069473e-06,-2.743502859083255e-05
norikosan,0.0005391680872013928,0.00013317508963693234,3.172936181243667e-05,9.407910530525515e-06,-1.1788226260618168e-06
normal,-1.5853060727029297e-05,-3.009885135662396e-05,3.367912568910907e-05,-1.7758651062854672e-05,3.2874717969413594e-05
normally,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
north,-3.634029021615768e-05,-6.774701232208458e-05,-4.498222827554542e-05,0.00043406074231412223,-3.4948032642631223e-06
northern,-1.842367582710235e-05,-3.424960161453504e-05,2.6866985669138367e-05,7.722941189039075e-05,-1.0517920482852874e-05
northwest,-1.3516313335301455e-05,-2.347122170676966e-05,-2.5632080018989662e-05,-2.1613277643645184e-05,4.8063152938380925e-08
nose,-1.3698831553743693e-05,-2.877860421164756e-05,9.807089796909202e-05,-2.7928007655948944e-06,5.9295866476501694e-05
noses,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
nostalgic,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
not,-0.0,0.0,0.0,0.0,0.0
note,-1.213644154962799e-05,-2.448696951672978e-05,7.120472599869694e-05,3.6490550348550413e-06,-2.2508276567880185e-05
nothing,-2.0974281782673932e-05,1.0649409830776457e-05,-2.340715262473328e-06,4.397011156461833e-06,-9.289452654025228e-06
nothingness,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
nothings,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
notice,-1.8714563022844124e-05,-3.718884504875362e-05,8.437116317006735e-05,-4.165420867180561e-06,-2.7642108549968412e-05
noticed,-1.4166377737902143e-05,-2.574484301420859e-05,-1.369199483553826e-05,-3.1662195302111536e-05,3.745402656997875e-05
notices,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
notified,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
notify,-1.1733967481612296e-05,-2.043676212390136e-05,-2.7189619201408287e-05,-2.051121429656728e-05,-2.4447737680295248e-05
notnot,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
notoriously,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
nourishment,-3.5973943436102904e-05,-5.7591339118923045e-05,-8.433743833099065e-05,-9.062603501320563e-05,2.3869117485365062e-05
nourishments,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
novice,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
now,-0.0,0.0,0.0,0.0,0.0
nowadays,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
nowhere,-1.925928790040707e-05,-3.830119052894345e-05,8.462968147271685e-05,-1.8633472142350247e-05,0.00011304119487736165
nt,9.591557510303551e-05,0.00022761925824300858,-0.0010176432401383369,0.0003595940713276374,-0.0003543264156525309
nude,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
nugget,-1.1284854417608704e-05,-1.9948278498566486e-05,-2.5163296570968253e-05,-2.073297783802796e-05,-5.6226497401323554e-06
nuisance,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
numb,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
number,-5.768355219991891e-05,6.613256728724423e-05,-4.466139655283699e-05,2.248360534113312e-05,5.065641792392927e-06
numbers,-1.5223270064372918e-05,-2.70044247911292e-05,-3.675791845510096e-05,-4.142842023793041e-05,-3.2627292968583385e-05
numerator,-1.8445829487598546e-05,-3.115002086890924e-05,-3.668220172607203e-05,-2.909753446523663e-05,3.4483470514509546e-06
numerous,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
numnums,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
nuns,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
nurse,-1.978401645933568e-05,-3.508903138608592e-05,-4.935824547562651e-05,-6.415827503466964e-05,-7.573942141541195e-05
nursed,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
nursery,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
nurtured,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
nutrients,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
nutritious,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
nuts,-6.09527130713791e-05,9.458583317400676e-05,2.8075438553259613e-05,-1.583726964028084e-05,-6.902559924336004e-05
nyah,-1.8445829487598546e-05,-3.115002086890924e-05,-3.668220172607203e-05,-2.909753446523663e-05,3.4483470514509546e-06
o,-3.51169647632995e-05,-6.603791650049527e-05,-1.7268488377309105e-05,-0.0001117385724080334,-0.0002168802141049576
oath,-2.130159278693695e-05,-4.560941293794756e-05,0.00017829150346731446,8.007947791664017e-06,3.5940043141374775e-05
obedient,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
obey,-2.522082297809457e-05,-4.373043190615739e-05,-6.428379729055924e-05,-4.496793665442644e-05,-9.29100350052584e-05
obeys,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
objections,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
objective,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
objectives,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
objects,-9.47931274427452e-06,-1.722600125843098e-05,-2.5714515778378864e-05,-3.778244415242036e-05,-4.7078588310430935e-05
obliged,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
obnoxious,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
observation,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
